Orthogroup	cleaned_Carassius_auratus.ASM336829v1.pep.all	cleaned_Cyprinus_carpio_carpio.Cypcar_WagV4.0.pep.all	cleaned_Larimichthys_crocea.L_crocea_2.0.pep.all	cleaned_Oryzias_sinensis.ASM858656v1.pep.all	cleaned_Sinocyclocheilus_anshuiensis.SAMN03320099.WGS_v1.1.pep.all	cleaned_Sinocyclocheilus_grahami.SAMN03320097.WGS_v1.1.pep.all	Total
OG0018953	1	2	1	1	2	2	9
OG0018954	3	0	1	1	2	2	9
OG0018955	3	2	0	0	1	3	9
OG0018956	3	2	1	0	2	1	9
OG0018957	1	4	0	0	1	3	9
OG0018958	4	1	0	0	2	2	9
OG0018959	4	2	0	1	1	1	9
OG0018960	2	3	1	0	2	1	9
OG0018961	2	2	1	1	2	1	9
OG0018962	1	2	1	1	2	2	9
OG0018963	3	1	1	0	1	3	9
OG0018964	3	2	1	1	1	1	9
OG0018965	2	3	0	0	2	2	9
OG0018966	2	3	0	0	2	2	9
OG0018967	3	3	1	0	1	1	9
OG0018968	3	1	1	1	2	1	9
OG0018969	2	2	1	0	2	2	9
OG0018970	2	1	1	1	3	1	9
OG0018971	3	2	1	1	1	1	9
OG0018972	1	2	1	1	2	2	9
OG0018973	4	1	1	1	1	1	9
OG0018974	2	2	1	1	2	1	9
OG0018975	2	1	2	1	2	1	9
OG0018976	1	0	1	1	3	3	9
OG0018977	2	1	1	1	2	2	9
OG0018978	4	2	0	0	1	2	9
OG0018979	2	2	1	1	1	2	9
OG0018980	3	2	1	1	1	1	9
OG0018981	2	1	2	1	2	1	9
OG0018982	1	1	1	3	1	2	9
OG0018983	2	3	1	0	2	1	9
OG0018984	2	2	1	1	2	1	9
OG0018985	1	3	2	1	1	1	9
OG0018986	1	2	1	1	2	2	9
OG0018987	2	7	0	0	0	0	9
OG0018988	1	2	2	2	1	1	9
OG0018989	2	3	1	0	2	1	9
OG0018990	3	2	0	0	2	2	9
OG0018991	1	1	1	1	2	3	9
OG0018992	2	2	1	1	1	2	9
OG0018993	3	1	1	2	1	1	9
OG0018994	3	4	0	0	1	1	9
OG0018995	1	3	1	2	1	1	9
OG0018996	2	2	1	0	2	2	9
OG0018997	2	3	2	1	0	1	9
OG0018998	1	1	2	1	3	1	9
OG0018999	2	2	2	0	2	1	9
OG0019000	3	2	0	0	2	2	9
OG0019001	1	3	1	2	1	1	9
OG0019002	2	2	0	0	3	2	9
OG0019003	2	3	1	1	1	1	9
OG0019004	3	4	0	0	1	1	9
OG0019005	2	2	0	0	2	3	9
OG0019006	3	0	1	0	2	3	9
OG0019007	2	2	1	1	2	1	9
OG0019008	1	2	1	1	2	2	9
OG0019009	1	1	2	1	2	2	9
OG0019010	1	2	1	1	3	1	9
OG0019011	2	2	1	1	2	1	9
OG0019012	2	1	1	1	3	1	9
OG0019013	2	7	0	0	0	0	9
OG0019014	2	2	1	1	2	1	9
OG0019015	2	3	2	1	1	0	9
OG0019016	1	5	0	0	2	1	9
OG0019017	3	1	2	1	1	1	9
OG0019018	2	1	1	1	2	2	9
OG0019019	4	1	2	0	2	0	9
OG0019020	3	0	0	0	3	3	9
OG0019021	2	1	1	1	3	1	9
OG0019022	1	1	0	1	3	3	9
OG0019023	3	4	1	1	0	0	9
OG0019024	1	3	2	1	1	1	9
OG0019025	1	2	1	1	2	2	9
OG0019026	2	1	2	1	2	1	9
OG0019027	2	4	0	0	1	2	9
OG0019028	1	0	2	3	2	1	9
OG0019029	2	1	1	1	2	2	9
OG0019030	2	2	1	1	1	2	9
OG0019031	4	2	0	0	3	0	9
OG0019032	4	0	1	1	1	2	9
OG0019033	3	1	1	0	2	2	9
OG0019034	1	2	1	3	1	1	9
OG0019035	2	1	1	1	2	2	9
OG0019036	3	2	0	0	3	1	9
OG0019037	2	2	1	1	2	1	9
OG0019038	1	2	1	2	2	1	9
OG0019039	1	1	0	0	3	4	9
OG0019040	1	2	2	3	1	0	9
OG0019041	2	2	0	0	1	4	9
OG0019042	3	1	1	1	2	1	9
OG0019043	2	2	1	1	1	2	9
OG0019044	2	1	0	1	2	3	9
OG0019045	2	2	1	1	2	1	9
OG0019046	2	2	2	1	1	1	9
OG0019047	3	2	2	1	1	0	9
OG0019048	1	4	2	1	0	1	9
OG0019049	3	3	0	0	1	2	9
OG0019050	2	2	2	0	2	1	9
OG0019051	3	1	1	1	1	2	9
OG0019052	2	2	1	1	1	2	9
OG0019053	3	3	0	0	2	1	9
OG0019054	2	2	1	0	2	2	9
OG0019055	5	2	0	0	0	2	9
OG0019056	2	1	1	1	2	2	9
OG0019057	3	1	1	0	3	1	9
OG0019058	1	2	2	1	2	1	9
OG0019059	2	1	0	0	4	2	9
OG0019060	2	2	1	1	2	1	9
OG0019061	4	2	0	0	2	1	9
OG0019062	2	4	2	1	0	0	9
OG0019063	2	1	3	0	2	1	9
OG0019064	2	2	1	0	2	2	9
OG0019065	2	1	1	1	3	1	9
OG0019066	2	1	1	1	2	2	9
OG0019067	2	1	1	1	1	3	9
OG0019068	1	2	2	2	1	1	9
OG0019069	3	1	1	1	2	1	9
OG0019070	1	2	2	1	2	1	9
OG0019071	2	3	1	1	1	1	9
OG0019072	2	2	0	0	1	4	9
OG0019073	2	2	1	1	2	1	9
OG0019074	2	1	1	1	2	2	9
OG0019075	2	1	2	2	1	1	9
OG0019076	2	2	1	1	2	1	9
OG0019077	1	2	1	1	3	1	9
OG0019078	3	0	1	0	3	2	9
OG0019079	2	5	0	0	0	2	9
OG0019080	2	3	1	1	0	2	9
OG0019081	3	2	0	0	2	2	9
OG0019082	2	2	1	1	2	1	9
OG0019083	2	2	1	1	2	1	9
OG0019084	3	2	1	0	1	2	9
OG0019085	2	1	1	1	2	2	9
OG0019086	2	1	1	1	2	2	9
OG0019087	2	1	1	0	3	2	9
OG0019088	4	2	0	0	1	2	9
OG0019089	4	2	0	0	1	2	9
OG0019090	2	3	0	0	1	3	9
OG0019091	2	2	1	1	1	2	9
OG0019092	2	1	1	1	2	2	9
OG0019093	2	1	1	2	0	3	9
OG0019094	3	2	0	1	1	2	9
OG0019095	1	2	1	1	2	2	9
OG0019096	1	1	1	2	2	2	9
OG0019097	2	0	0	6	1	0	9
OG0019098	1	1	1	1	2	3	9
OG0019099	2	2	1	1	2	1	9
OG0019100	4	2	0	0	1	2	9
OG0019101	1	0	1	3	2	2	9
OG0019102	2	1	1	1	2	2	9
OG0019103	2	4	0	0	1	2	9
OG0019104	1	2	2	1	1	2	9
OG0019105	2	3	1	1	1	1	9
OG0019106	2	0	2	2	2	1	9
OG0019107	2	1	1	1	2	2	9
OG0019108	2	0	1	1	2	3	9
OG0019109	2	3	1	1	1	1	9
OG0019110	3	2	1	1	1	1	9
OG0019111	2	2	1	1	2	1	9
OG0019112	2	1	1	1	1	3	9
OG0019113	2	2	1	1	2	1	9
OG0019114	3	3	3	0	0	0	9
OG0019115	2	2	1	1	2	1	9
OG0019116	3	2	0	0	3	1	9
OG0019117	2	2	1	1	2	1	9
OG0019118	1	2	0	0	4	2	9
OG0019119	9	0	0	0	0	0	9
OG0019120	2	2	1	0	2	2	9
OG0019121	3	2	1	0	2	1	9
OG0019122	1	1	1	0	2	4	9
OG0019123	1	1	1	3	1	2	9
OG0019124	1	1	1	1	2	3	9
OG0019125	2	2	0	0	2	3	9
OG0019126	2	1	1	1	2	2	9
OG0019127	2	4	0	0	1	2	9
OG0019128	1	3	2	0	1	2	9
OG0019129	3	1	0	0	1	4	9
OG0019130	3	1	0	0	2	3	9
OG0019131	2	1	1	1	2	2	9
OG0019132	2	1	1	1	2	2	9
OG0019133	4	0	0	0	5	0	9
OG0019134	3	2	0	0	2	2	9
OG0019135	2	1	1	1	2	2	9
OG0019136	3	1	0	1	2	2	9
OG0019137	2	2	1	1	1	2	9
OG0019138	3	1	1	1	1	2	9
OG0019139	2	2	1	0	3	1	9
OG0019140	1	1	2	1	1	3	9
OG0019141	2	2	1	1	2	1	9
OG0019142	2	1	1	2	2	1	9
OG0019143	8	0	0	0	1	0	9
OG0019144	1	1	1	1	2	3	9
OG0019145	2	1	1	1	2	2	9
OG0019146	1	1	1	0	3	3	9
OG0019147	2	0	2	2	2	1	9
OG0019148	1	2	3	0	2	1	9
OG0019149	3	1	0	0	1	4	9
OG0019150	2	1	1	1	2	2	9
OG0019151	3	1	1	1	2	1	9
OG0019152	1	3	2	1	1	1	9
OG0019153	2	1	1	1	2	2	9
OG0019154	2	2	1	0	2	2	9
OG0019155	3	1	1	1	2	1	9
OG0019156	2	2	2	1	1	1	9
OG0019157	1	1	0	0	0	7	9
OG0019158	2	1	1	1	2	2	9
OG0019159	2	2	1	1	2	1	9
OG0019160	4	0	1	2	1	1	9
OG0019161	3	1	1	0	2	2	9
OG0019162	1	1	2	1	2	2	9
OG0019163	2	2	1	1	2	1	9
OG0019164	1	2	1	1	3	1	9
OG0019165	3	1	1	1	2	1	9
OG0019166	1	2	2	2	1	1	9
OG0019167	3	2	0	0	2	2	9
OG0019168	2	1	1	1	2	2	9
OG0019169	2	1	1	0	2	3	9
OG0019170	3	1	1	1	1	2	9
OG0019171	1	2	0	1	2	3	9
OG0019172	2	2	1	1	2	1	9
OG0019173	2	3	2	0	1	1	9
OG0019174	2	2	0	0	2	3	9
OG0019175	1	2	1	1	2	2	9
OG0019176	2	1	0	0	2	4	9
OG0019177	1	2	1	2	2	1	9
OG0019178	2	2	0	0	3	2	9
OG0019179	3	1	1	0	2	2	9
OG0019180	2	2	1	1	2	1	9
OG0019181	1	6	0	0	1	1	9
OG0019182	2	1	1	1	2	2	9
OG0019183	3	2	1	0	2	1	9
OG0019184	2	1	1	1	3	1	9
OG0019185	3	2	1	0	2	1	9
OG0019186	2	2	1	1	2	1	9
OG0019187	2	1	1	2	2	1	9
OG0019188	2	1	1	2	2	1	9
OG0019189	3	2	0	1	2	1	9
OG0019190	2	2	1	1	1	2	9
OG0019191	2	4	0	0	2	1	9
OG0019192	2	2	1	1	1	2	9
OG0019193	2	2	1	1	2	1	9
OG0019194	2	2	1	1	1	2	9
OG0019195	1	2	1	1	2	2	9
OG0019196	2	2	1	1	1	2	9
OG0019197	3	4	0	0	1	1	9
OG0019198	3	2	1	1	1	1	9
OG0019199	2	1	1	2	2	1	9
OG0019200	2	2	2	0	2	1	9
OG0019201	1	2	1	1	1	3	9
OG0019202	2	2	2	1	1	1	9
OG0019203	2	2	1	1	2	1	9
OG0019204	1	3	1	1	2	1	9
OG0019205	2	1	1	1	2	2	9
OG0019206	2	2	2	1	1	1	9
OG0019207	1	8	0	0	0	0	9
OG0019208	3	2	0	0	2	2	9
OG0019209	1	2	1	1	2	2	9
OG0019210	1	3	1	2	1	1	9
OG0019211	2	1	0	5	0	1	9
OG0019212	2	2	2	0	2	1	9
OG0019213	2	2	1	1	1	2	9
OG0019214	2	3	0	0	2	2	9
OG0019215	3	3	0	0	1	2	9
OG0019216	2	1	1	1	2	2	9
OG0019217	2	2	1	1	2	1	9
OG0019218	1	1	2	0	2	3	9
OG0019219	2	1	1	1	2	2	9
OG0019220	2	3	0	0	1	3	9
OG0019221	2	2	3	1	0	1	9
OG0019222	2	1	1	0	2	3	9
OG0019223	2	1	1	0	2	3	9
OG0019224	4	1	0	1	1	2	9
OG0019225	1	3	1	1	2	1	9
OG0019226	2	2	1	1	2	1	9
OG0019227	3	2	1	1	1	1	9
OG0019228	2	2	1	1	2	1	9
OG0019229	6	3	0	0	0	0	9
OG0019230	2	2	1	1	2	1	9
OG0019231	2	1	1	1	2	2	9
OG0019232	2	2	2	0	0	3	9
OG0019233	2	2	1	0	3	1	9
OG0019234	3	2	0	0	3	1	9
OG0019235	1	2	0	0	3	3	9
OG0019236	2	2	0	0	2	3	9
OG0019237	1	2	1	1	2	2	9
OG0019238	1	2	1	1	2	2	9
OG0019239	1	1	3	1	2	1	9
OG0019240	1	0	2	0	3	3	9
OG0019241	2	3	0	0	3	1	9
OG0019242	2	2	1	2	1	1	9
OG0019243	2	1	1	1	2	2	9
OG0019244	3	1	3	2	0	0	9
OG0019245	2	1	1	1	2	2	9
OG0019246	3	4	1	1	0	0	9
OG0019247	5	0	0	0	1	3	9
OG0019248	1	1	1	1	1	4	9
OG0019249	2	1	1	1	1	3	9
OG0019250	3	2	1	1	1	1	9
OG0019251	1	1	0	0	6	1	9
OG0019252	1	3	3	0	2	0	9
OG0019253	1	4	1	0	1	2	9
OG0019254	1	4	0	0	2	2	9
OG0019255	2	2	0	0	3	2	9
OG0019256	2	1	3	1	1	1	9
OG0019257	9	0	0	0	0	0	9
OG0019258	2	3	1	1	1	1	9
OG0019259	2	1	1	1	2	2	9
OG0019260	1	2	1	1	2	2	9
OG0019261	1	2	1	1	2	2	9
OG0019262	2	0	1	2	2	2	9
OG0019263	1	1	2	2	1	2	9
OG0019264	2	2	1	1	2	1	9
OG0019265	2	2	1	1	2	1	9
OG0019266	4	2	1	1	0	1	9
OG0019267	2	1	1	1	2	2	9
OG0019268	4	0	1	0	2	2	9
OG0019269	2	3	0	0	3	1	9
OG0019270	2	3	0	2	1	1	9
OG0019271	2	2	1	1	2	1	9
OG0019272	1	1	1	2	2	2	9
OG0019273	2	1	1	1	2	2	9
OG0019274	2	2	1	1	1	2	9
OG0019275	3	3	0	0	2	1	9
OG0019276	3	3	1	0	0	2	9
OG0019277	1	2	1	1	2	2	9
OG0019278	9	0	0	0	0	0	9
OG0019279	2	0	1	0	4	2	9
OG0019280	2	1	1	1	2	2	9
OG0019281	3	2	0	0	2	2	9
OG0019282	2	1	1	0	3	2	9
OG0019283	1	2	1	1	2	2	9
OG0019284	1	2	1	2	2	1	9
OG0019285	1	2	2	1	1	2	9
OG0019286	2	3	1	0	2	1	9
OG0019287	1	4	0	0	2	2	9
OG0019288	1	8	0	0	0	0	9
OG0019289	1	1	1	2	2	2	9
OG0019290	2	2	1	1	2	1	9
OG0019291	1	2	3	0	1	2	9
OG0019292	2	1	1	1	2	2	9
OG0019293	1	1	1	2	2	2	9
OG0019294	2	1	1	1	3	1	9
OG0019295	2	1	1	1	2	2	9
OG0019296	2	1	1	1	2	2	9
OG0019297	2	2	1	1	2	1	9
OG0019298	1	1	1	1	2	3	9
OG0019299	3	5	1	0	0	0	9
OG0019300	1	1	2	1	4	0	9
OG0019301	7	2	0	0	0	0	9
OG0019302	1	4	0	0	2	2	9
OG0019303	1	1	1	2	2	2	9
OG0019304	4	1	2	0	1	1	9
OG0019305	2	3	3	1	0	0	9
OG0019306	2	2	1	1	1	2	9
OG0019307	1	3	2	1	1	1	9
OG0019308	2	2	2	1	1	1	9
OG0019309	2	2	1	1	2	1	9
OG0019310	2	2	1	0	2	2	9
OG0019311	2	2	1	1	1	2	9
OG0019312	2	2	1	1	1	2	9
OG0019313	2	1	1	1	2	2	9
OG0019314	1	1	0	1	3	3	9
OG0019315	2	3	0	0	1	3	9
OG0019316	2	1	1	1	2	2	9
OG0019317	1	1	0	0	2	5	9
OG0019318	3	1	1	1	2	1	9
OG0019319	3	1	1	1	2	1	9
OG0019320	2	1	1	2	1	2	9
OG0019321	2	1	1	1	2	2	9
OG0019322	1	2	1	1	2	2	9
OG0019323	3	2	0	0	2	2	9
OG0019324	3	1	0	1	3	1	9
OG0019325	2	1	1	1	2	2	9
OG0019326	5	1	0	0	0	3	9
OG0019327	2	2	0	1	3	1	9
OG0019328	1	1	1	1	2	3	9
OG0019329	1	6	0	0	1	1	9
OG0019330	1	2	1	0	2	3	9
OG0019331	2	2	1	1	1	2	9
OG0019332	5	2	0	0	1	1	9
OG0019333	2	2	1	1	1	2	9
OG0019334	1	2	1	0	3	2	9
OG0019335	2	4	0	0	1	2	9
OG0019336	9	0	0	0	0	0	9
OG0019337	2	1	1	1	2	2	9
OG0019338	1	1	1	1	2	3	9
OG0019339	1	2	1	1	2	2	9
OG0019340	2	2	1	1	1	2	9
OG0019341	5	3	0	0	1	0	9
OG0019342	2	2	1	1	2	1	9
OG0019343	7	2	0	0	0	0	9
OG0019344	2	3	1	1	1	1	9
OG0019345	2	2	0	0	2	3	9
OG0019346	1	7	0	0	0	1	9
OG0019347	3	0	1	1	2	2	9
OG0019348	2	3	0	0	3	1	9
OG0019349	1	3	1	2	1	1	9
OG0019350	2	0	2	1	2	2	9
OG0019351	1	3	2	1	1	1	9
OG0019352	2	2	2	0	1	2	9
OG0019353	3	4	0	0	1	1	9
OG0019354	2	2	1	1	1	2	9
OG0019355	1	1	2	1	2	2	9
OG0019356	9	0	0	0	0	0	9
OG0019357	2	3	0	0	2	2	9
OG0019358	1	6	0	0	1	1	9
OG0019359	2	2	0	0	2	3	9
OG0019360	2	1	0	1	3	2	9
OG0019361	2	2	1	1	1	2	9
OG0019362	3	2	1	0	1	2	9
OG0019363	1	1	0	0	4	3	9
OG0019364	1	2	1	1	1	3	9
OG0019365	1	4	1	0	1	2	9
OG0019366	3	1	2	2	0	1	9
OG0019367	2	3	1	0	0	3	9
OG0019368	1	2	1	1	2	2	9
OG0019369	2	1	1	1	2	2	9
OG0019370	2	1	1	1	2	2	9
OG0019371	1	1	2	1	2	2	9
OG0019372	2	2	1	1	2	1	9
OG0019373	6	3	0	0	0	0	9
OG0019374	1	2	1	1	2	2	9
OG0019375	1	3	1	1	1	2	9
OG0019376	2	1	1	1	1	3	9
OG0019377	2	1	2	2	1	1	9
OG0019378	1	3	0	0	5	0	9
OG0019379	2	1	1	1	2	2	9
OG0019380	1	3	1	0	3	1	9
OG0019381	2	1	1	1	2	2	9
OG0019382	3	1	1	1	1	2	9
OG0019383	3	1	0	0	3	2	9
OG0019384	2	2	1	0	2	2	9
OG0019385	3	2	3	0	0	1	9
OG0019386	2	2	1	1	1	2	9
OG0019387	1	1	2	2	2	1	9
OG0019388	2	3	1	1	1	1	9
OG0019389	2	1	1	1	2	2	9
OG0019390	2	2	1	2	1	1	9
OG0019391	2	5	2	0	0	0	9
OG0019392	3	1	3	0	1	1	9
OG0019393	2	1	1	1	2	2	9
OG0019394	1	2	2	0	3	1	9
OG0019395	1	2	2	1	2	1	9
OG0019396	2	1	1	1	1	3	9
OG0019397	1	4	2	2	0	0	9
OG0019398	1	0	0	0	7	1	9
OG0019399	3	4	0	0	2	0	9
OG0019400	3	4	1	1	0	0	9
OG0019401	3	3	0	0	2	1	9
OG0019402	2	1	1	1	2	2	9
OG0019403	2	1	1	1	2	2	9
OG0019404	2	2	1	1	2	1	9
OG0019405	4	2	0	0	1	2	9
OG0019406	2	2	1	1	1	2	9
OG0019407	2	2	1	1	2	1	9
OG0019408	9	0	0	0	0	0	9
OG0019409	2	2	1	2	1	1	9
OG0019410	1	6	0	0	1	1	9
OG0019411	2	2	0	0	3	2	9
OG0019412	3	0	1	1	2	2	9
OG0019413	1	5	1	0	1	1	9
OG0019414	2	2	1	1	2	1	9
OG0019415	9	0	0	0	0	0	9
OG0019416	3	1	0	0	4	1	9
OG0019417	1	1	2	3	1	1	9
OG0019418	1	1	0	2	3	2	9
OG0019419	2	3	2	1	0	1	9
OG0019420	1	6	0	0	1	1	9
OG0019421	2	1	1	1	2	2	9
OG0019422	5	1	0	0	1	2	9
OG0019423	1	3	1	1	2	1	9
OG0019424	4	1	0	0	2	2	9
OG0019425	3	1	0	1	3	1	9
OG0019426	1	2	2	0	2	2	9
OG0019427	2	1	1	1	3	1	9
OG0019428	2	2	1	1	2	1	9
OG0019429	1	2	2	2	1	1	9
OG0019430	2	2	1	1	2	1	9
OG0019431	2	2	2	1	1	1	9
OG0019432	1	2	1	1	2	2	9
OG0019433	1	1	1	3	1	2	9
OG0019434	2	2	0	0	4	1	9
OG0019435	2	1	1	0	2	3	9
OG0019436	2	2	1	1	2	1	9
OG0019437	2	2	1	1	2	1	9
OG0019438	2	1	1	1	3	1	9
OG0019439	1	3	1	1	1	2	9
OG0019440	2	1	2	1	1	2	9
OG0019441	1	2	1	1	2	2	9
OG0019442	2	2	1	1	2	1	9
OG0019443	1	5	0	1	1	1	9
OG0019444	1	2	2	1	1	2	9
OG0019445	3	2	1	0	2	1	9
OG0019446	1	1	1	1	4	1	9
OG0019447	3	0	0	0	2	4	9
OG0019448	1	1	2	1	3	1	9
OG0019449	1	1	1	1	3	2	9
OG0019450	1	2	1	1	2	2	9
OG0019451	2	1	1	2	1	2	9
OG0019452	2	5	0	0	1	1	9
OG0019453	3	0	1	1	2	2	9
OG0019454	3	0	1	1	2	2	9
OG0019455	2	3	1	1	1	1	9
OG0019456	1	1	1	2	2	2	9
OG0019457	9	0	0	0	0	0	9
OG0019458	1	1	1	1	3	2	9
OG0019459	1	2	1	1	2	2	9
OG0019460	2	3	2	2	0	0	9
OG0019461	1	1	0	1	3	3	9
OG0019462	1	1	2	1	2	2	9
OG0019463	1	2	2	0	1	3	9
OG0019464	2	0	1	1	2	3	9
OG0019465	1	4	0	0	2	2	9
OG0019466	1	2	1	1	2	2	9
OG0019467	2	1	1	1	2	2	9
OG0019468	1	2	1	1	2	2	9
OG0019469	5	0	1	1	1	1	9
OG0019470	2	2	2	1	1	1	9
OG0019471	3	1	1	1	1	2	9
OG0019472	3	2	1	0	2	1	9
OG0019473	1	2	0	0	2	4	9
OG0019474	1	2	1	1	2	2	9
OG0019475	2	0	2	1	2	2	9
OG0019476	2	3	1	1	1	1	9
OG0019477	2	1	3	0	2	1	9
OG0019478	1	4	2	1	0	1	9
OG0019479	2	3	0	0	3	1	9
OG0019480	1	1	1	1	2	3	9
OG0019481	2	1	0	0	1	5	9
OG0019482	2	3	0	0	2	2	9
OG0019483	1	1	1	3	2	1	9
OG0019484	3	3	1	0	1	1	9
OG0019485	1	1	2	2	2	1	9
OG0019486	2	1	0	0	5	1	9
OG0019487	2	2	0	0	3	2	9
OG0019488	2	1	1	1	2	2	9
OG0019489	1	1	2	1	2	2	9
OG0019490	3	1	1	1	2	1	9
OG0019491	2	2	1	1	1	2	9
OG0019492	2	2	1	1	1	2	9
OG0019493	2	2	0	1	2	2	9
OG0019494	1	2	2	0	3	1	9
OG0019495	2	2	1	1	1	2	9
OG0019496	4	2	0	0	2	1	9
OG0019497	4	0	2	0	1	2	9
OG0019498	2	1	0	0	1	5	9
OG0019499	3	4	0	0	1	1	9
OG0019500	2	2	1	1	1	2	9
OG0019501	2	2	1	0	2	2	9
OG0019502	1	3	2	1	2	0	9
OG0019503	1	5	0	0	1	2	9
OG0019504	1	2	1	1	2	2	9
OG0019505	1	2	1	1	2	2	9
OG0019506	6	1	0	0	1	1	9
OG0019507	2	1	1	1	2	2	9
OG0019508	1	4	0	0	2	2	9
OG0019509	2	1	1	1	2	2	9
OG0019510	1	2	1	2	2	1	9
OG0019511	3	1	1	1	3	0	9
OG0019512	2	1	1	2	2	1	9
OG0019513	2	1	1	1	2	2	9
OG0019514	2	1	1	1	2	2	9
OG0019515	2	2	1	0	2	2	9
OG0019516	1	1	1	2	3	1	9
OG0019517	1	2	2	1	2	1	9
OG0019518	1	1	3	1	1	2	9
OG0019519	1	2	1	1	2	2	9
OG0019520	2	3	1	0	1	2	9
OG0019521	3	1	1	1	2	1	9
OG0019522	1	1	1	2	2	2	9
OG0019523	2	1	1	1	2	2	9
OG0019524	1	1	1	1	2	3	9
OG0019525	7	0	0	2	0	0	9
OG0019526	1	2	1	1	2	2	9
OG0019527	1	2	1	0	3	2	9
OG0019528	1	4	0	0	2	2	9
OG0019529	1	3	1	1	3	0	9
OG0019530	2	2	1	2	1	1	9
OG0019531	2	1	1	1	2	2	9
OG0019532	2	6	0	0	0	1	9
OG0019533	1	4	0	3	1	0	9
OG0019534	2	2	1	1	1	2	9
OG0019535	1	3	1	1	1	2	9
OG0019536	2	1	1	1	2	2	9
OG0019537	1	2	2	1	1	2	9
OG0019538	2	2	1	1	2	1	9
OG0019539	2	2	1	1	1	2	9
OG0019540	2	1	1	1	2	2	9
OG0019541	2	2	1	1	1	2	9
OG0019542	2	1	1	1	2	2	9
OG0019543	1	1	1	0	4	2	9
OG0019544	3	1	1	1	1	2	9
OG0019545	2	1	1	1	1	3	9
OG0019546	2	1	0	0	3	3	9
OG0019547	1	2	1	2	2	1	9
OG0019548	1	2	0	1	2	3	9
OG0019549	1	4	1	1	1	1	9
OG0019550	2	1	1	2	1	2	9
OG0019551	2	2	1	1	1	2	9
OG0019552	2	2	0	0	2	3	9
OG0019553	1	3	1	0	2	2	9
OG0019554	1	3	1	1	1	2	9
OG0019555	1	2	1	1	2	2	9
OG0019556	2	2	1	1	2	1	9
OG0019557	3	1	0	1	3	1	9
OG0019558	1	2	1	1	2	2	9
OG0019559	9	0	0	0	0	0	9
OG0019560	1	1	1	2	3	1	9
OG0019561	1	1	4	1	1	1	9
OG0019562	1	1	2	0	2	3	9
OG0019563	2	1	3	1	1	1	9
OG0019564	1	2	2	1	2	1	9
OG0019565	2	2	1	1	1	2	9
OG0019566	2	1	0	0	4	2	9
OG0019567	3	1	1	2	1	1	9
OG0019568	2	2	1	1	1	2	9
OG0019569	2	2	1	2	2	0	9
OG0019570	1	1	1	0	3	3	9
OG0019571	2	1	1	1	2	2	9
OG0019572	9	0	0	0	0	0	9
OG0019573	2	3	2	0	2	0	9
OG0019574	1	2	1	1	2	2	9
OG0019575	3	2	0	0	1	3	9
OG0019576	1	4	0	0	2	2	9
OG0019577	1	1	3	1	1	2	9
OG0019578	1	3	1	1	1	2	9
OG0019579	1	3	1	1	1	2	9
OG0019580	1	4	1	1	1	1	9
OG0019581	1	2	1	1	2	2	9
OG0019582	1	1	1	1	1	4	9
OG0019583	1	2	1	1	2	2	9
OG0019584	1	2	1	1	1	3	9
OG0019585	2	1	1	1	2	2	9
OG0019586	2	2	1	1	2	1	9
OG0019587	1	1	4	1	1	1	9
OG0019588	1	6	0	1	0	1	9
OG0019589	1	3	1	2	2	0	9
OG0019590	1	5	0	0	1	2	9
OG0019591	2	1	2	0	2	2	9
OG0019592	1	2	1	1	2	2	9
OG0019593	2	2	0	0	4	1	9
OG0019594	1	2	1	1	2	2	9
OG0019595	1	2	2	1	2	1	9
OG0019596	1	3	0	0	3	2	9
OG0019597	1	1	0	0	4	3	9
OG0019598	9	0	0	0	0	0	9
OG0019599	1	2	1	1	2	2	9
OG0019600	2	2	1	0	2	2	9
OG0019601	3	1	2	1	1	1	9
OG0019602	1	1	2	0	2	3	9
OG0019603	1	2	1	0	2	3	9
OG0019604	1	2	1	1	3	1	9
OG0019605	2	1	0	0	4	2	9
OG0019606	1	5	0	0	2	1	9
OG0019607	0	4	0	3	1	1	9
OG0019608	0	8	0	0	0	1	9
OG0019609	0	2	2	5	0	0	9
OG0019610	0	3	0	1	3	2	9
OG0019611	0	9	0	0	0	0	9
OG0019612	0	3	2	1	1	2	9
OG0019613	0	1	2	6	0	0	9
OG0019614	0	9	0	0	0	0	9
OG0019615	0	8	0	0	0	1	9
OG0019616	0	1	0	0	3	5	9
OG0019617	0	9	0	0	0	0	9
OG0019618	0	9	0	0	0	0	9
OG0019619	0	1	0	0	4	4	9
OG0019620	0	3	0	0	3	3	9
OG0019621	0	1	0	1	3	4	9
OG0019622	0	4	1	2	1	1	9
OG0019623	0	5	1	0	1	2	9
OG0019624	0	1	1	1	5	1	9
OG0019625	0	9	0	0	0	0	9
OG0019626	0	1	0	0	2	6	9
OG0019627	0	5	0	0	4	0	9
OG0019628	0	2	2	3	1	1	9
OG0019629	0	9	0	0	0	0	9
OG0019630	0	4	0	0	2	3	9
OG0019631	0	1	2	0	4	2	9
OG0019632	0	9	0	0	0	0	9
OG0019633	0	2	2	1	1	3	9
OG0019634	0	2	1	1	1	4	9
OG0019635	0	9	0	0	0	0	9
OG0019636	0	1	1	1	3	3	9
OG0019637	0	0	9	0	0	0	9
OG0019638	0	0	3	6	0	0	9
OG0019639	0	0	9	0	0	0	9
OG0019640	0	0	4	5	0	0	9
